framework	molecule	temperature_K	loading_mol_per_kg	Qst_kJmol
Bhathia_01	R407F	333.0	2.030314965285714	30.633212939823274
Bhathia_01	R407F	333.0	2.1647752925714285	30.425957689621114
Bhathia_01	R407F	333.0	2.299235619857143	30.230248059102067
Bhathia_01	R407F	333.0	2.433695947142857	30.045571599798762
Bhathia_01	R407F	333.0	2.5681562744285715	29.87145514672791
Bhathia_01	R407F	333.0	2.702616601714286	29.70745638105043
Bhathia_01	R407F	333.0	2.8370769289999997	29.553158554843723
Bhathia_01	R407F	333.0	2.971537256285714	29.408166393110648
Bhathia_01	R407F	333.0	3.1059975835714284	29.27210152146088
Bhathia_01	R407F	333.0	3.2404579108571427	29.14459866995186
Bhathia_01	R407F	333.0	3.374918238142857	29.025299502100122
Bhathia_01	R407F	333.0	3.5093785654285714	28.913850578708548
Bhathia_01	R407F	333.0	3.6438388927142857	28.80990016611403
Bhathia_01	R407F	333.0	3.7782992199999996	28.71308976964385
Bhathia_01	R407F	333.0	3.912759547285714	28.623048290375692
Bhathia_01	R407F	333.0	4.047219874571428	28.53938939036598
Bhathia_01	R407F	333.0	4.181680201857143	28.461715262687
Bhathia_01	R407F	333.0	4.3161405291428565	28.38962067640411
Bhathia_01	R407F	333.0	4.45060085642857	28.322694087034776
Bhathia_01	R407F	333.0	4.585061183714285	28.260492857709906
Bhathia_01	R407F	333.0	4.719521510999999	28.202468868397915
Bhathia_01	R407F	333.0	4.853981838285714	28.14797658765815
Bhathia_01	R407F	333.0	4.988442165571428	28.096428706767764
Bhathia_01	R407F	333.0	5.1229024928571425	28.047330441650544
Bhathia_01	R407F	333.0	5.257362820142856	28.00011502646754
Bhathia_01	R407F	333.0	5.391823147428571	27.954078130631707
Bhathia_01	R407F	333.0	5.526283474714285	27.908454708109524
Bhathia_01	R407F	333.0	5.660743801999999	27.862463132362812
