framework	molecule	temperature_K	loading_mol_per_kg	Qst_kJmol
Bhathia_01	R407F	333.0	5.526283474714285	27.930753678926898
Bhathia_01	R407F	333.0	5.660743801999999	27.861277213534677
Bhathia_01	R407F	333.0	5.795204129285714	27.789268565554224
Bhathia_01	R407F	333.0	5.929664456571428	27.714339596966795
Bhathia_01	R407F	333.0	6.064124783857142	27.636207201540977
Bhathia_01	R407F	333.0	6.198585111142856	27.55519809137439
Bhathia_01	R407F	333.0	6.333045438428571	27.474303114527263
Bhathia_01	R407F	333.0	6.467505765714285	27.403277095054847
Bhathia_01	R407F	333.0	6.601966093	27.359802274877225
Bhathia_01	R407F	353.0	1.4695413268163267	31.28055386429567
Bhathia_01	R407F	353.0	1.5913961805510204	31.158869480254033
Bhathia_01	R407F	353.0	1.7132510342857143	30.962150840436287
Bhathia_01	R407F	353.0	1.835105888020408	30.74254888703637
Bhathia_01	R407F	353.0	1.956960741755102	30.529069355930872
Bhathia_01	R407F	353.0	2.0788155954897958	30.330459510071176
Bhathia_01	R407F	353.0	2.2006704492244897	30.147280923806818
Bhathia_01	R407F	353.0	2.3225253029591832	29.978272132232483
Bhathia_01	R407F	353.0	2.444380156693877	29.82200065875751
Bhathia_01	R407F	353.0	2.566235010428571	29.677122662282343
Bhathia_01	R407F	353.0	2.688089864163265	29.542423503556684
Bhathia_01	R407F	353.0	2.809944717897959	29.416817071444115
Bhathia_01	R407F	353.0	2.931799571632653	29.29933331876324
Bhathia_01	R407F	353.0	3.0536544253673465	29.18911367322727
Bhathia_01	R407F	353.0	3.1755092791020405	29.085407396843244
Bhathia_01	R407F	353.0	3.2973641328367345	28.987549480553355
Bhathia_01	R407F	353.0	3.4192189865714284	28.89493477873146
Bhathia_01	R407F	353.0	3.5410738403061224	28.80700724664008
Bhathia_01	R407F	353.0	3.662928694040816	28.723255911801783
Bhathia_01	R407F	353.0	3.78478354777551	28.643212389799537
Bhathia_01	R407F	353.0	3.906638401510204	28.56644933693844
Bhathia_01	R407F	353.0	4.028493255244897	28.492570612842663
Bhathia_01	R407F	353.0	4.150348108979592	28.421195835674816
Bhathia_01	R407F	353.0	4.272202962714285	28.35195637569356
Bhathia_01	R407F	353.0	4.39405781644898	28.284501798692745
Bhathia_01	R407F	353.0	4.515912670183673	28.218497664523866
Bhathia_01	R407F	353.0	4.637767523918367	28.153613314763827
Bhathia_01	R407F	353.0	4.759622377653061	28.089510461728302
Bhathia_01	R407F	353.0	4.881477231387755	28.02582219693482
Bhathia_01	R407F	353.0	5.003332085122449	27.96213575366552
Bhathia_01	R407F	353.0	5.1251869388571425	27.898037751471364
Bhathia_01	R407F	353.0	5.247041792591836	27.833157596147466
Bhathia_01	R407F	353.0	5.36889664632653	27.767116157208978
Bhathia_01	R407F	353.0	5.490751500061224	27.69952618605839
Bhathia_01	R407F	353.0	5.612606353795918	27.63045047545171
Bhathia_01	R407F	353.0	5.734461207530612	27.562187662353523
Bhathia_01	R407F	353.0	5.856316061265306	27.502681650574576
Bhathia_01	R407F	353.0	5.978170915	27.466413873041994
