framework	molecule	temperature_K	pressure_Pa	loading_mol_per_kg
Bhathia_01	R134a	353.0	64.95011444	0.003732054
Bhathia_01	R134a	353.0	66.87369262	0.003815555
Bhathia_01	R134a	353.0	68.85423996	0.003900922
Bhathia_01	R134a	353.0	70.89344366	0.003988196
Bhathia_01	R134a	353.0	72.99304091	0.00407742
Bhathia_01	R134a	353.0	75.15482033	0.004168637
Bhathia_01	R134a	353.0	77.38062354	0.004261892
Bhathia_01	R134a	353.0	79.67234666	0.004357231
Bhathia_01	R134a	353.0	82.03194201	0.004454699
Bhathia_01	R134a	353.0	84.4614197	0.004554344
Bhathia_01	R134a	353.0	86.96284938	0.004656214
Bhathia_01	R134a	353.0	89.53836201	0.00476036
Bhathia_01	R134a	353.0	92.19015164	0.004866832
Bhathia_01	R134a	353.0	94.9204773	0.004975681
Bhathia_01	R134a	353.0	97.73166495	0.005086961
Bhathia_01	R134a	353.0	100.6261094	0.005200725
Bhathia_01	R134a	353.0	103.6062764	0.005317029
Bhathia_01	R134a	353.0	106.6747048	0.00543593
Bhathia_01	R134a	353.0	109.8340084	0.005557484
Bhathia_01	R134a	353.0	113.0868788	0.005681752
Bhathia_01	R134a	353.0	116.436087	0.005808794
Bhathia_01	R134a	353.0	119.8844861	0.005938671
Bhathia_01	R134a	353.0	123.4350138	0.006071446
Bhathia_01	R134a	353.0	127.0906948	0.006207184
Bhathia_01	R134a	353.0	130.8546433	0.00634595
Bhathia_01	R134a	353.0	134.7300659	0.006487813
Bhathia_01	R134a	353.0	138.7202638	0.00663284
Bhathia_01	R134a	353.0	142.8286365	0.006781101
Bhathia_01	R134a	353.0	147.0586837	0.00693267
Bhathia_01	R134a	353.0	151.414009	0.007087619
Bhathia_01	R134a	353.0	155.8983226	0.007246024
Bhathia_01	R134a	353.0	160.5154448	0.00740796
Bhathia_01	R134a	353.0	165.2693087	0.007573507
Bhathia_01	R134a	353.0	170.1639642	0.007742744
Bhathia_01	R134a	353.0	175.2035811	0.007915753
Bhathia_01	R134a	353.0	180.3924524	0.008092619
Bhathia_01	R134a	353.0	185.7349986	0.008273426
Bhathia_01	R134a	353.0	191.2357709	0.008458262
Bhathia_01	R134a	353.0	196.8994554	0.008647216
Bhathia_01	R134a	353.0	202.7308769	0.008840379
Bhathia_01	R134a	353.0	208.7350032	0.009037845
Bhathia_01	R134a	353.0	214.9169492	0.009239709
Bhathia_01	R134a	353.0	221.2819812	0.009446068
Bhathia_01	R134a	353.0	227.8355215	0.009657022
Bhathia_01	R134a	353.0	234.583153	0.009872673
Bhathia_01	R134a	353.0	241.530624	0.010093123
Bhathia_01	R134a	353.0	248.6838529	0.010318481
Bhathia_01	R134a	353.0	256.0489336	0.010548853
Bhathia_01	R134a	353.0	263.6321403	0.01078435
Bhathia_01	R134a	353.0	271.4399331	0.011025087
Bhathia_01	R134a	353.0	279.4789633	0.011271178
Bhathia_01	R134a	353.0	287.7560794	0.011522743
Bhathia_01	R134a	353.0	296.2783325	0.0117799
Bhathia_01	R134a	353.0	305.0529827	0.012042775
Bhathia_01	R134a	353.0	314.0875051	0.012311493
Bhathia_01	R134a	353.0	323.3895961	0.012586183
Bhathia_01	R134a	353.0	332.96718	0.012866976
Bhathia_01	R134a	353.0	342.828416	0.013154007
Bhathia_01	R134a	353.0	352.9817046	0.013447413
Bhathia_01	R134a	353.0	363.4356955	0.013747335
Bhathia_01	R134a	353.0	374.1992944	0.014053916
Bhathia_01	R134a	353.0	385.2816705	0.014367302
Bhathia_01	R134a	353.0	396.692265	0.014687643
Bhathia_01	R134a	353.0	408.4407983	0.015015092
Bhathia_01	R134a	353.0	420.5372791	0.015349804
Bhathia_01	R134a	353.0	432.9920121	0.01569194
Bhathia_01	R134a	353.0	445.8156075	0.016041661
Bhathia_01	R134a	353.0	459.0189896	0.016399135
Bhathia_01	R134a	353.0	472.6134062	0.016764531
Bhathia_01	R134a	353.0	486.6104383	0.017138023
Bhathia_01	R134a	353.0	501.0220099	0.017519787
Bhathia_01	R134a	353.0	515.860398	0.017910006
Bhathia_01	R134a	353.0	531.1382434	0.018308863
Bhathia_01	R134a	353.0	546.8685611	0.018716548
Bhathia_01	R134a	353.0	563.0647517	0.019133253
Bhathia_01	R134a	353.0	579.7406126	0.019559175
Bhathia_01	R134a	353.0	596.9103498	0.019994515
Bhathia_01	R134a	353.0	614.58859	0.020439479
Bhathia_01	R134a	353.0	632.7903933	0.020894276
Bhathia_01	R134a	353.0	651.5312655	0.021359119
Bhathia_01	R134a	353.0	670.8271719	0.021834229
Bhathia_01	R134a	353.0	690.6945505	0.022319827
Bhathia_01	R134a	353.0	711.1503261	0.022816141
Bhathia_01	R134a	353.0	732.2119249	0.023323405
Bhathia_01	R134a	353.0	753.8972891	0.023841855
Bhathia_01	R134a	353.0	776.2248922	0.024371734
Bhathia_01	R134a	353.0	799.213755	0.024913289
Bhathia_01	R134a	353.0	822.8834614	0.025466773
Bhathia_01	R134a	353.0	847.2541756	0.026032444
Bhathia_01	R134a	353.0	872.3466587	0.026610565
Bhathia_01	R134a	353.0	898.1822868	0.027201404
Bhathia_01	R134a	353.0	924.783069	0.027805236
Bhathia_01	R134a	353.0	952.1716664	0.028422339
Bhathia_01	R134a	353.0	980.3714111	0.029053001
Bhathia_01	R134a	353.0	1009.406326	0.029697512
Bhathia_01	R134a	353.0	1039.301146	0.030356169
Bhathia_01	R134a	353.0	1070.081339	0.031029277
Bhathia_01	R134a	353.0	1101.773124	0.031717143
Bhathia_01	R134a	353.0	1134.403502	0.032420085
Bhathia_01	R134a	353.0	1168.000268	0.033138424
Bhathia_01	R134a	353.0	1202.592045	0.033872489
Bhathia_01	R134a	353.0	1238.208299	0.034622616
Bhathia_01	R134a	353.0	1274.879374	0.035389147
Bhathia_01	R134a	353.0	1312.636507	0.036172429
Bhathia_01	R134a	353.0	1351.511865	0.036972821
Bhathia_01	R134a	353.0	1391.538565	0.037790683
Bhathia_01	R134a	353.0	1432.750705	0.038626387
Bhathia_01	R134a	353.0	1475.183394	0.03948031
Bhathia_01	R134a	353.0	1518.87278	0.040352837
Bhathia_01	R134a	353.0	1563.856081	0.04124436
Bhathia_01	R134a	353.0	1610.171618	0.04215528
Bhathia_01	R134a	353.0	1657.858847	0.043086004
Bhathia_01	R134a	353.0	1706.958393	0.044036948
Bhathia_01	R134a	353.0	1757.512083	0.045008538
Bhathia_01	R134a	353.0	1809.562982	0.046001203
Bhathia_01	R134a	353.0	1863.155434	0.047015386
Bhathia_01	R134a	353.0	1918.335093	0.048051535
Bhathia_01	R134a	353.0	1975.148965	0.049110107
Bhathia_01	R134a	353.0	2033.645451	0.050191569
Bhathia_01	R134a	353.0	2093.874383	0.051296395
Bhathia_01	R134a	353.0	2155.88707	0.05242507
Bhathia_01	R134a	353.0	2219.736339	0.053578086
Bhathia_01	R134a	353.0	2285.476583	0.054755947
Bhathia_01	R134a	353.0	2353.163807	0.055959162
Bhathia_01	R134a	353.0	2422.855671	0.057188253
Bhathia_01	R134a	353.0	2494.611546	0.058443752
Bhathia_01	R134a	353.0	2568.492561	0.059726197
Bhathia_01	R134a	353.0	2644.561653	0.061036139
Bhathia_01	R134a	353.0	2722.883626	0.062374139
Bhathia_01	R134a	353.0	2803.525201	0.063740766
Bhathia_01	R134a	353.0	2886.555077	0.065136601
Bhathia_01	R134a	353.0	2972.043985	0.066562234
Bhathia_01	R134a	353.0	3060.064753	0.068018266
Bhathia_01	R134a	353.0	3150.692365	0.06950531
Bhathia_01	R134a	353.0	3244.004027	0.071023988
Bhathia_01	R134a	353.0	3340.079229	0.072574933
Bhathia_01	R134a	353.0	3438.999817	0.074158789
Bhathia_01	R134a	353.0	3540.850062	0.075776211
Bhathia_01	R134a	353.0	3645.716727	0.077427865
Bhathia_01	R134a	353.0	3753.689149	0.079114431
Bhathia_01	R134a	353.0	3864.859308	0.080836595
Bhathia_01	R134a	353.0	3979.32191	0.08259506
Bhathia_01	R134a	353.0	4097.174463	0.084390536
Bhathia_01	R134a	353.0	4218.517365	0.086223748
Bhathia_01	R134a	353.0	4343.453988	0.088095431
Bhathia_01	R134a	353.0	4472.090765	0.090006333
Bhathia_01	R134a	353.0	4604.537278	0.091957214
Bhathia_01	R134a	353.0	4740.90636	0.093948844
Bhathia_01	R134a	353.0	4881.314181	0.095982007
Bhathia_01	R134a	353.0	5025.880354	0.0980575
Bhathia_01	R134a	353.0	5174.728033	0.10017613
Bhathia_01	R134a	353.0	5327.984021	0.102338718
Bhathia_01	R134a	353.0	5485.778875	0.104546097
Bhathia_01	R134a	353.0	5648.247019	0.106799113
Bhathia_01	R134a	353.0	5815.526859	0.109098624
Bhathia_01	R134a	353.0	5987.760899	0.111445501
Bhathia_01	R134a	353.0	6165.095863	0.113840627
Bhathia_01	R134a	353.0	6347.682822	0.116284899
Bhathia_01	R134a	353.0	6535.677321	0.118779227
Bhathia_01	R134a	353.0	6729.23951	0.121324531
Bhathia_01	R134a	353.0	6928.534283	0.123921748
Bhathia_01	R134a	353.0	7133.731418	0.126571825
Bhathia_01	R134a	353.0	7345.00572	0.129275724
Bhathia_01	R134a	353.0	7562.537173	0.132034418
Bhathia_01	R134a	353.0	7786.51109	0.134848894
Bhathia_01	R134a	353.0	8017.118271	0.137720152
Bhathia_01	R134a	353.0	8254.555171	0.140649207
Bhathia_01	R134a	353.0	8499.024059	0.143637083
Bhathia_01	R134a	353.0	8750.733196	0.146684822
Bhathia_01	R134a	353.0	9009.897011	0.149793474
Bhathia_01	R134a	353.0	9276.736285	0.152964107
Bhathia_01	R134a	353.0	9551.478334	0.156197798
Bhathia_01	R134a	353.0	9834.357209	0.159495642
Bhathia_01	R134a	353.0	10125.61389	0.162858741
Bhathia_01	R134a	353.0	10425.49651	0.166288216
Bhathia_01	R134a	353.0	10734.26051	0.169785198
Bhathia_01	R134a	353.0	11052.16895	0.173350832
Bhathia_01	R134a	353.0	11379.49264	0.176986276
Bhathia_01	R134a	353.0	11716.51043	0.180692702
Bhathia_01	R134a	353.0	12063.50941	0.184471294
Bhathia_01	R134a	353.0	12420.7852	0.18832325
Bhathia_01	R134a	353.0	12788.64216	0.192249782
Bhathia_01	R134a	353.0	13167.39366	0.196252113
Bhathia_01	R134a	353.0	13557.36235	0.200331482
Bhathia_01	R134a	353.0	13958.88045	0.204489139
Bhathia_01	R134a	353.0	14372.29	0.208726351
Bhathia_01	R134a	353.0	14797.94319	0.213044394
Bhathia_01	R134a	353.0	15236.20263	0.21744456
Bhathia_01	R134a	353.0	15687.44167	0.221928155
Bhathia_01	R134a	353.0	16152.0447	0.226496497
Bhathia_01	R134a	353.0	16630.40754	0.23115092
Bhathia_01	R134a	353.0	17122.93768	0.23589277
Bhathia_01	R134a	353.0	17630.05472	0.240723408
Bhathia_01	R134a	353.0	18152.19065	0.245644209
Bhathia_01	R134a	353.0	18689.79028	0.250656562
Bhathia_01	R134a	353.0	19243.3116	0.255761872
Bhathia_01	R134a	353.0	19813.22614	0.260961558
Bhathia_01	R134a	353.0	20400.0194	0.266257053
Bhathia_01	R134a	353.0	21004.19127	0.271649807
Bhathia_01	R134a	353.0	21626.25644	0.277141285
Bhathia_01	R134a	353.0	22266.74485	0.282732966
Bhathia_01	R134a	353.0	22926.20211	0.288426349
Bhathia_01	R134a	353.0	23605.19002	0.294222947
Bhathia_01	R134a	353.0	24304.28699	0.300124291
Bhathia_01	R134a	353.0	25024.08859	0.306131928
Bhathia_01	R134a	353.0	25765.20801	0.312247424
Bhathia_01	R134a	353.0	26528.27659	0.318472365
Bhathia_01	R134a	353.0	27313.9444	0.324808352
Bhathia_01	R134a	353.0	28122.88074	0.331257009
Bhathia_01	R134a	353.0	28955.77472	0.337819979
Bhathia_01	R134a	353.0	29813.3359	0.344498924
Bhathia_01	R134a	353.0	30696.29481	0.351295529
Bhathia_01	R134a	353.0	31605.40365	0.3582115
Bhathia_01	R134a	353.0	32541.43687	0.365248567
Bhathia_01	R134a	353.0	33505.19188	0.372408482
Bhathia_01	R134a	353.0	34497.48969	0.379693019
Bhathia_01	R134a	353.0	35519.17563	0.387103981
Bhathia_01	R134a	353.0	36571.12006	0.394643193
Bhathia_01	R134a	353.0	37654.21913	0.402312507
Bhathia_01	R134a	353.0	38769.39553	0.410113803
Bhathia_01	R134a	353.0	39917.59925	0.418048986
Bhathia_01	R134a	353.0	41099.80846	0.426119992
Bhathia_01	R134a	353.0	42317.03025	0.434328784
Bhathia_01	R134a	353.0	43570.30158	0.442677355
Bhathia_01	R134a	353.0	44860.69009	0.451167729
Bhathia_01	R134a	353.0	46189.29506	0.45980196
Bhathia_01	R134a	353.0	47557.24831	0.468582132
Bhathia_01	R134a	353.0	48965.7152	0.477510362
Bhathia_01	R134a	353.0	50415.89558	0.486588799
Bhathia_01	R134a	353.0	51909.02484	0.495819622
Bhathia_01	R134a	353.0	53446.37499	0.505205044
Bhathia_01	R134a	353.0	55029.25566	0.51474731
Bhathia_01	R134a	353.0	56659.01531	0.524448696
Bhathia_01	R134a	353.0	58337.04231	0.53431151
Bhathia_01	R134a	353.0	60064.76616	0.54433809
Bhathia_01	R134a	353.0	61843.6587	0.554530806
Bhathia_01	R134a	353.0	63675.23534	0.564892054
Bhathia_01	R134a	353.0	65561.0564	0.575424262
Bhathia_01	R134a	353.0	67502.72839	0.586129881
Bhathia_01	R134a	353.0	69501.9054	0.597011388
Bhathia_01	R134a	353.0	71560.29052	0.608071284
Bhathia_01	R134a	353.0	73679.63726	0.61931209
Bhathia_01	R134a	353.0	75861.75109	0.630736342
Bhathia_01	R134a	353.0	78108.49092	0.642346595
Bhathia_01	R134a	353.0	80421.77074	0.654145413
Bhathia_01	R134a	353.0	82803.56122	0.666135368
Bhathia_01	R134a	353.0	85255.89137	0.678319036
Bhathia_01	R134a	353.0	87780.85031	0.690698992
Bhathia_01	R134a	353.0	90380.58905	0.703277807
Bhathia_01	R134a	353.0	93057.32228	0.71605804
Bhathia_01	R134a	353.0	95813.33028	0.729042231
Bhathia_01	R134a	353.0	98650.96087	0.742232902
Bhathia_01	R134a	353.0	101572.6314	0.755632542
Bhathia_01	R134a	353.0	104580.8309	0.769243606
Bhathia_01	R134a	353.0	107678.1218	0.783068505
Bhathia_01	R134a	353.0	110867.143	0.797109599
Bhathia_01	R134a	353.0	114150.6109	0.811369187
Bhathia_01	R134a	353.0	117531.3228	0.825849502
Bhathia_01	R134a	353.0	121012.1587	0.840552698
Bhathia_01	R134a	353.0	124596.0838	0.855480844
Bhathia_01	R134a	353.0	128286.1513	0.870635913
Bhathia_01	R134a	353.0	132085.5048	0.886019769
Bhathia_01	R134a	353.0	135997.3808	0.901634163
Bhathia_01	R134a	353.0	140025.1119	0.917480715
Bhathia_01	R134a	353.0	144172.1292	0.933560908
Bhathia_01	R134a	353.0	148441.9656	0.949876074
Bhathia_01	R134a	353.0	152838.2585	0.966427384
Bhathia_01	R134a	353.0	157364.7531	0.983215835
Bhathia_01	R134a	353.0	162025.3054	1.000242239
Bhathia_01	R134a	353.0	166823.8857	1.017507207
Bhathia_01	R134a	353.0	171764.582	1.035011144
Bhathia_01	R134a	353.0	176851.6031	1.052754229
Bhathia_01	R134a	353.0	182089.2826	1.070736407
Bhathia_01	R134a	353.0	187482.0825	1.088957375
Bhathia_01	R134a	353.0	193034.5969	1.107416569
Bhathia_01	R134a	353.0	198751.5559	1.126113151
Bhathia_01	R134a	353.0	204637.8297	1.145046
Bhathia_01	R134a	353.0	210698.4328	1.164213696
Bhathia_01	R134a	353.0	216938.5282	1.183614509
Bhathia_01	R134a	353.0	223363.4317	1.203246389
Bhathia_01	R134a	353.0	229978.6167	1.223106953
Bhathia_01	R134a	353.0	236789.7186	1.243193473
Bhathia_01	R134a	353.0	243802.5398	1.26350287
Bhathia_01	R134a	353.0	251023.0544	1.284031699
Bhathia_01	R134a	353.0	258457.4134	1.304776142
Bhathia_01	R134a	353.0	266111.9502	1.325732002
Bhathia_01	R134a	353.0	273993.1856	1.34689469
Bhathia_01	R134a	353.0	282107.8336	1.368259222
Bhathia_01	R134a	353.0	290462.8069	1.389820214
Bhathia_01	R134a	353.0	299065.2232	1.411571872
Bhathia_01	R134a	353.0	307922.4106	1.433507995
Bhathia_01	R134a	353.0	317041.9147	1.455621967
Bhathia_01	R134a	353.0	326431.5041	1.477906761
Bhathia_01	R134a	353.0	336099.1779	1.500354933
Bhathia_01	R134a	353.0	346053.1719	1.522958631
Bhathia_01	R134a	353.0	356301.9657	1.545709592
Bhathia_01	R134a	353.0	366854.2903	1.568599148
Bhathia_01	R134a	353.0	377719.135	1.591618238
Bhathia_01	R134a	353.0	388905.7556	1.614757407
Bhathia_01	R134a	353.0	400423.6818	1.638006823
Bhathia_01	R134a	353.0	412282.7257	1.661356285
Bhathia_01	R134a	353.0	424492.9899	1.684795238
Bhathia_01	R134a	353.0	437064.8762	1.708312786
Bhathia_01	R134a	353.0	450009.0945	1.73189771
Bhathia_01	R134a	353.0	463336.6719	1.755538488
Bhathia_01	R134a	353.0	477058.962	1.77922331
Bhathia_01	R134a	353.0	491187.6548	1.802940104
Bhathia_01	R134a	353.0	505734.7863	1.826676559
Bhathia_01	R134a	353.0	520712.7492	1.850420145
Bhathia_01	R134a	353.0	536134.303	1.874158146
Bhathia_01	R134a	353.0	552012.5852	1.89787768
Bhathia_01	R134a	353.0	568361.1225	1.921565731
Bhathia_01	R134a	353.0	585193.8419	1.945209177
Bhathia_01	R134a	353.0	602525.0833	1.968794819
Bhathia_01	R134a	353.0	620369.6108	1.992309415
Bhathia_01	R134a	353.0	638742.6261	2.015739706
Bhathia_01	R134a	353.0	657659.7811	2.03907245
Bhathia_01	R134a	353.0	677137.1911	2.062294451
Bhathia_01	R134a	353.0	697191.4487	2.085392596
Bhathia_01	R134a	353.0	717839.6381	2.108353879
Bhathia_01	R134a	353.0	739099.3491	2.131165434
Bhathia_01	R134a	353.0	760988.6929	2.153814569
Bhathia_01	R134a	353.0	783526.3168	2.176288789
Bhathia_01	R134a	353.0	806731.4203	2.198575827
Bhathia_01	R134a	353.0	830623.7717	2.220663675
Bhathia_01	R134a	353.0	855223.7248	2.242540604
Bhathia_01	R134a	353.0	880552.2359	2.264195191
Bhathia_01	R134a	353.0	906630.8824	2.285616344
Bhathia_01	R134a	353.0	933481.8803	2.306793322
Bhathia_01	R134a	353.0	961128.1038	2.327715755
Bhathia_01	R134a	353.0	989593.1044	2.348373663
Bhathia_01	R134a	353.0	1018901.131	2.368757472
Bhathia_01	R134a	353.0	1049077.152	2.38885803
Bhathia_01	R134a	353.0	1080146.873	2.408666617
Bhathia_01	R134a	353.0	1112136.762	2.428174958
Bhathia_01	R134a	353.0	1145074.071	2.447375231
Bhathia_01	R134a	353.0	1178986.86	2.466260075
Bhathia_01	R134a	353.0	1213904.018	2.484822595
Bhathia_01	R134a	353.0	1249855.291	2.503056364
Bhathia_01	R134a	353.0	1286871.305	2.520955427
Bhathia_01	R134a	353.0	1324983.595	2.538514298
Bhathia_01	R134a	353.0	1364224.627	2.55572796
Bhathia_01	R134a	353.0	1404627.831	2.572591863
Bhathia_01	R134a	353.0	1446227.626	2.589101915
Bhathia_01	R134a	353.0	1489059.451	2.60525448
Bhathia_01	R134a	353.0	1533159.793	2.621046367
Bhathia_01	R134a	353.0	1578566.221	2.636474827
Bhathia_01	R134a	353.0	1625317.418	2.651537534
Bhathia_01	R134a	353.0	1673453.208	2.666232582
Bhathia_01	R134a	353.0	1723014.6	2.680558471
Bhathia_01	R134a	353.0	1774043.815	2.694514093
Bhathia_01	R134a	353.0	1826584.322	2.708098721
Bhathia_01	R134a	353.0	1880680.882	2.721311991
Bhathia_01	R134a	353.0	1936379.578	2.734153895
Bhathia_01	R134a	353.0	1993727.861	2.746624759
Bhathia_01	R134a	353.0	2052774.584	2.758725231
Bhathia_01	R134a	353.0	2113570.049	2.770456269
Bhathia_01	R134a	353.0	2176166.047	2.781819118
Bhathia_01	R134a	353.0	2240615.903	2.792815302
Bhathia_01	R134a	353.0	2306974.522	2.803446605
Bhathia_01	R134a	353.0	2375298.433	2.813715055
Bhathia_01	R134a	353.0	2445645.842	2.823622911
Bhathia_01	R134a	353.0	2518076.676	2.833172648
Bhathia_01	R134a	353.0	2592652.64	2.842366939
Bhathia_01	R134a	353.0	2669437.263	2.851208643
Bhathia_01	R134a	353.0	2748495.957	2.859700792
Bhathia_01	R134a	353.0	2829896.074	2.867846573
Bhathia_01	R134a	353.0	2913706.955	2.875649319
Bhathia_01	R134a	353.0	3000000.0	2.88
Bhathia_01	R32	283.0	1.0	1.47e-05
Bhathia_01	R32	283.0	1.3557704	1.97e-05
Bhathia_01	R32	283.0	1.838113379	2.63e-05
Bhathia_01	R32	283.0	2.492059712	3.52e-05
Bhathia_01	R32	283.0	3.378660794	4.7e-05
Bhathia_01	R32	283.0	4.580688297	6.28e-05
Bhathia_01	R32	283.0	6.210361607	8.39e-05
Bhathia_01	R32	283.0	8.419824443	0.000112166
Bhathia_01	R32	283.0	11.41534876	0.000149882
Bhathia_01	R32	283.0	15.47659196	0.000200255
Bhathia_01	R32	283.0	20.98270528	0.000267521
Bhathia_01	R32	283.0	28.44773074	0.00035732
Bhathia_01	R32	283.0	38.56859129	0.000477162
Bhathia_01	R32	283.0	52.29015446	0.000637038
Bhathia_01	R32	283.0	70.89344366	0.000850225
Bhathia_01	R32	283.0	96.1152325	0.001134346
Bhathia_01	R32	283.0	130.3101873	0.001512758
Bhathia_01	R32	283.0	176.6706948	0.002016376
Bhathia_01	R32	283.0	239.5248986	0.002686033
Bhathia_01	R32	283.0	324.7407677	0.003575556
Bhathia_01	R32	283.0	440.2739207	0.004755728
Bhathia_01	R32	283.0	596.9103498	0.006319385
Bhathia_01	R32	283.0	809.273384	0.008387925
Bhathia_01	R32	283.0	1097.1889	0.011119575
Bhathia_01	R32	283.0	1487.536234	0.014719806
Bhathia_01	R32	283.0	2016.757596	0.019454323
Bhathia_01	R32	283.0	2734.260254	0.025665036
Bhathia_01	R32	283.0	3707.029119	0.033789253
Bhathia_01	R32	283.0	5025.880354	0.044382068
Bhathia_01	R32	283.0	6813.93982	0.058141439
Bhathia_01	R32	283.0	9238.137919	0.075935153
Bhathia_01	R32	283.0	12524.79395	0.098829005
Bhathia_01	R32	283.0	16980.7449	0.128115651
Bhathia_01	R32	283.0	23021.99132	0.165339456
Bhathia_01	R32	283.0	31212.53439	0.212295641
Bhathia_01	R32	283.0	42317.03025	0.27095004
Bhathia_01	R32	283.0	57372.17705	0.343213975
Bhathia_01	R32	283.0	77783.49946	0.430587412
Bhathia_01	R32	283.0	105456.5662	0.533848195
Bhathia_01	R32	283.0	142974.891	0.653038707
Bhathia_01	R32	283.0	193841.1252	0.787827385
Bhathia_01	R32	283.0	262804.06	0.938045738
Bhathia_01	R32	283.0	356301.9657	1.104111418
Bhathia_01	R32	283.0	483063.6587	1.287191923
Bhathia_01	R32	283.0	654923.4101	1.489146366
Bhathia_01	R32	283.0	887925.7739	1.712356819
Bhathia_01	R32	283.0	1203823.482	1.959536553
Bhathia_01	R32	283.0	1632108.245	2.233550678
Bhathia_01	R32	283.0	2212764.048	2.537247472
Bhathia_01	R32	283.0	3000000.0	2.873282662
Bhathia_01	R32	303.0	1.0	5.93e-06
Bhathia_01	R32	303.0	1.02961624	6.11e-06
Bhathia_01	R32	303.0	1.060109602	6.29e-06
Bhathia_01	R32	303.0	1.091506062	6.48e-06
Bhathia_01	R32	303.0	1.123832368	6.67e-06
Bhathia_01	R32	303.0	1.157116057	6.86e-06
Bhathia_01	R32	303.0	1.191385484	7.07e-06
Bhathia_01	R32	303.0	1.226669843	7.28e-06
Bhathia_01	R32	303.0	1.262999191	7.49e-06
Bhathia_01	R32	303.0	1.300404479	7.72e-06
Bhathia_01	R32	303.0	1.33891757	7.94e-06
Bhathia_01	R32	303.0	1.378571274	8.18e-06
Bhathia_01	R32	303.0	1.419399372	8.42e-06
Bhathia_01	R32	303.0	1.461436645	8.67e-06
Bhathia_01	R32	303.0	1.504718903	8.93e-06
Bhathia_01	R32	303.0	1.549283019	9.19e-06
Bhathia_01	R32	303.0	1.595166957	9.47e-06
Bhathia_01	R32	303.0	1.642409805	9.75e-06
Bhathia_01	R32	303.0	1.691051808	1e-05
Bhathia_01	R32	303.0	1.741134404	1.03e-05
Bhathia_01	R32	303.0	1.792700259	1.06e-05
Bhathia_01	R32	303.0	1.8457933	1.1e-05
Bhathia_01	R32	303.0	1.900458758	1.13e-05
Bhathia_01	R32	303.0	1.956743201	1.16e-05
Bhathia_01	R32	303.0	2.014694577	1.2e-05
Bhathia_01	R32	303.0	2.074362255	1.23e-05
Bhathia_01	R32	303.0	2.135797066	1.27e-05
Bhathia_01	R32	303.0	2.199051345	1.31e-05
Bhathia_01	R32	303.0	2.264178977	1.34e-05
Bhathia_01	R32	303.0	2.331235445	1.38e-05
Bhathia_01	R32	303.0	2.400277874	1.42e-05
Bhathia_01	R32	303.0	2.47136508	1.47e-05
Bhathia_01	R32	303.0	2.544557622	1.51e-05
Bhathia_01	R32	303.0	2.619917851	1.56e-05
Bhathia_01	R32	303.0	2.697509967	1.6e-05
Bhathia_01	R32	303.0	2.77740007	1.65e-05
Bhathia_01	R32	303.0	2.859656217	1.7e-05
Bhathia_01	R32	303.0	2.944348482	1.75e-05
Bhathia_01	R32	303.0	3.031549014	1.8e-05
Bhathia_01	R32	303.0	3.121332097	1.85e-05
Bhathia_01	R32	303.0	3.213774218	1.91e-05
Bhathia_01	R32	303.0	3.308954127	1.96e-05
Bhathia_01	R32	303.0	3.406952907	2.02e-05
Bhathia_01	R32	303.0	3.507854042	2.08e-05
Bhathia_01	R32	303.0	3.61174349	2.14e-05
Bhathia_01	R32	303.0	3.718709752	2.21e-05
Bhathia_01	R32	303.0	3.828843953	2.27e-05
Bhathia_01	R32	303.0	3.942239915	2.34e-05
Bhathia_01	R32	303.0	4.058994239	2.41e-05
Bhathia_01	R32	303.0	4.179206387	2.48e-05
Bhathia_01	R32	303.0	4.302978766	2.56e-05
Bhathia_01	R32	303.0	4.430416819	2.63e-05
Bhathia_01	R32	303.0	4.561629107	2.71e-05
Bhathia_01	R32	303.0	4.69672741	2.79e-05
Bhathia_01	R32	303.0	4.835826816	2.87e-05
Bhathia_01	R32	303.0	4.979045824	2.96e-05
Bhathia_01	R32	303.0	5.126506441	3.04e-05
Bhathia_01	R32	303.0	5.278334287	3.13e-05
Bhathia_01	R32	303.0	5.434658702	3.23e-05
Bhathia_01	R32	303.0	5.595612859	3.32e-05
Bhathia_01	R32	303.0	5.761333873	3.42e-05
Bhathia_01	R32	303.0	5.93196292	3.52e-05
Bhathia_01	R32	303.0	6.107645358	3.63e-05
Bhathia_01	R32	303.0	6.28853085	3.73e-05
Bhathia_01	R32	303.0	6.474773489	3.85e-05
Bhathia_01	R32	303.0	6.666531936	3.96e-05
Bhathia_01	R32	303.0	6.863969546	4.08e-05
Bhathia_01	R32	303.0	7.067254516	4.2e-05
Bhathia_01	R32	303.0	7.276560023	4.32e-05
Bhathia_01	R32	303.0	7.492064371	4.45e-05
Bhathia_01	R32	303.0	7.713951149	4.58e-05
Bhathia_01	R32	303.0	7.942409378	4.72e-05
Bhathia_01	R32	303.0	8.177633681	4.86e-05
Bhathia_01	R32	303.0	8.419824443	5e-05
Bhathia_01	R32	303.0	8.669187986	5.15e-05
Bhathia_01	R32	303.0	8.925936739	5.3e-05
Bhathia_01	R32	303.0	9.190289424	5.46e-05
Bhathia_01	R32	303.0	9.462471242	5.62e-05
Bhathia_01	R32	303.0	9.742714062	5.79e-05
Bhathia_01	R32	303.0	10.03125662	5.96e-05
Bhathia_01	R32	303.0	10.32834473	6.14e-05
Bhathia_01	R32	303.0	10.63423146	6.32e-05
